TRIP DATE,Include,NOTES,CLIENT,PICK UP POINT,DELIVERY AREA,Route,WEIGHT (For Billing),CARGO TYPE,REF#,Trip Report,DM Recorded,Complete Docs?,Outlet Count,"BILLING INVOICE
G MOVERS","BILLING INVOICE
JABEZ",OR #,Total Client,Non-Vat Others,Toll,Parking,Others,Others Reason,Total On Us,Fuel,Parking,Permit,Violation,Violation Reason,Toll RFID,Toll Cash,Others,Others Reason,Total Expenses,Date,Counter,REMARKS,BILLING INVOICE,RATE VAT-EX,GAS STATION,DATE,TIME,LTRS,PER LITER,AMOUNT,FUEL / RATE,SALARIES,TOTAL FUEL,Other Expenses,GI,NET / RATE 45^
45347,1,-,A,GMA,GMA,CIR-EME-MEGA-PP-GH,2T,FROZEN,9893,45349,45350,YES,5,451,-,,0,,,,,,0,,,,,,,,,,0,,882,-,451,5800,Petron Masinag,45347,0.563888889,26.59,57.20007522,1520.95,0.262232759,1200,1520.95,0,3079.05,0.53087069
45347,1,-,A,GMA,GMA,C5-BBW-SCAPE-T3-T3,2T,FROZEN,9896,45351,45351,YES,5,451,-,,0,,,,,,0,,,,,,,,,,0,,883,-,451,5800,Petron MAsinag,45347,0.732638889,34.2,57.2,1956.24,0.337282759,1200,1956.24,0,2643.76,0.45582069
45347,1,-,A,GMA,LAGUNA,WG-AW-COMM-BIN-NUV,2T,FROZEN,9895,45349,45350,YES,5,451,-,,100,,,,100,Permit,0,,,,,,,,,,100,,884,-,451,7800,Petron MAsinag,45347,0.681944444,35.26,57.17782189,2016.09,0.258473077,1250,2016.09,0,4533.91,0.581270513
45347,1,-,A,GMA,GMA,F2> Commonwealth-UP Tech-CK Tomas-PT Tomas,4T,DRY,5927,45349,45350,YES,3,451,-,,50,,,50,,,0,,,,,,,,,,50,,885,-,451,,Petron Masinag,45347,0.604861111,28.75,57.2,1644.5,0,1350,1644.5,0,-2994.5,0
45347,1,-,A,GMA,GMA,RAYMUND>DEWEY-UST-PT UST-MLA DOCTORS,2T,DRY,5924,45349,45350,YES,4,451,-,,0,,,,,,0,,,,,,,,,,0,,886,-,451,,Petron Masinag,45347,0.529166667,30.27,57.19986786,1731.44,0,1200,1731.44,0,-2931.44,0
45347,,-,-,-,-,REPAIR> RAYMUND TRUCK * RJH771 WIRING,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,887,-,-,,-,,,,,,,1350,0,0,-1350,0
45347,,-,-,-,-,REPAIR>TXG397 ,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,888,-,-,,-,,,,,,,#N/A,0,0,0,0
45347,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,889,-,-,,-,,,,,,,0,0,0,0,0
45347,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,890,-,-,,-,,,,,,,0,0,0,0,0
45347,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,891,-,-,,-,,,,,,,0,0,0,0,0
45347,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,892,-,-,,-,,,,,,,0,0,0,0,0
45347,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,893,-,-,,-,,,,,,,0,0,0,0,0
45348,1,-,A,GMA,GMA,LP-LP-AW-COM-BIC,4T,DRY,5932,45351,45351,YES,5,452,-,,0,,,,,,0,,,,,,,,,,0,,894,-,452,5750,Petron Masinag,45348,0.717361111,33.56,57.19994041,1919.63,0.333848696,1350,1919.63,0,2480.37,0.431368696
45348,1,-,A,GMA,BULACAN,NLEX-BOC-DD-TRI,4T,DRY,5929,45351,45351,YES,4,452,-,,50,,,50,,,0,,,,,,,,,,50,,895,-,452,7700,Petron Masinag,45348,0.838194444,44.41,57.19995497,2540.25,0.329902597,1400,2540.25,0,3759.75,0.488279221
45348,1,-,A,GMA,BATANGAS,SLEX CALTEX-LIPA,2T,COMBI,9898/5930,45351,45351,YES,2,452,-,,0,,,,,,0,,,,,,,,,,0,,896,-,452,8800,Petron Masinag,45348,0.852777778,51.4,57.2,2940.08,0.3341,1300,2940.08,0,4559.92,0.518172727
45348,1,-,A,GMA,PAMPANGA,SMP-CLARK,2T,COMBI,9899/5931,45351,45351,YES,2,452,-,,0,,,,,,0,,,,,,,,,,0,,897,-,452,9500,Petron Masinag,45348,0.892361111,36.43,57.20559978,2084,0.219368421,1300,2084,0,6116,0.643789474
45348,1,-,A,GMA,BULACAN,NLEX-BOC-DD-TRI-VERTIS,2T,FROZEN,9901,45351,45351,YES,5,452,-,,0,,,,,,0,,,,,,,,,,0,,898,-,452,7900,Petron Masinag,45348,0.636111111,38.21,57.19994766,2185.61,0.276659494,1250,2185.61,0,4464.39,0.565112658
45348,,-,A,GMA,CAVITE,COM-SB-SW-CARMONA-NB,2T,FROZEN,9904,45351,45351,YES,5,452,-,,0,,,,,,0,,,,,,,,,,0,,899,-,452,7800,-,,,,,,,1250,0,0,6550,0.83974359
45348,,-,A,GMA,GMA,F2>BIC-BIC-GLO,2T,FROZEN,9903,45351,45351,YES,3,452,-,,0,,,,,,0,,,,,,,,,,0,,900,-,452,,-,,,,,,,1200,0,0,-1200,0
45348,1,-,R,STA ROSA,GMA,PASIG>EPICUREAN,4T,FROZEN,2845085,45349,45349,YES,1,-,9339,8579,0,,,,,,0,,,,,,,,,,0,,901,-,9339,,Petron Masinag,45348,0.49375,49.24,57.20004062,2816.53,0,1400,,0,-4216.53,0
45348,1,-,R,STA ROSA,GMA,PASIG-TAYTAY>SHAKEY'S-711,2T,FROZEN,2845066,45350,45350,YES,2,-,9340,8579,0,,,,,,0,,,,,,,,,,0,,902,-,9340,,Petron Masinag,45348,0.621527778,69.37,57.19994234,3967.96,0,1250,3967.96,0,-5217.96,0
45348,1,-,R,STA ROSA,GMA,MANILA>LANDERS PACO,2T,FROZEN,2845086,45349,45349,YES,1,-,9339,8579,0,,,,,,0,,,,,,,,,,0,,903,-,9339,,Petron Masinag,45348,0.754861111,66.25,57.19849057,3789.4,0,1250,3789.4,0,-5039.4,0
45348,,-,N,GMA,MINDORO,MINDORO>CALAPAN-ROXAS,2T,COMBI,-,45351,-,-,5,-,-,,339,,239,100,,,6794,3000,,,,,,,3794,GATEPASS/MONTENEGRO,7133,45348,904,-,-,,-,,,,,,,3100,,6794,-9894,0
45348,,-,-,-,-,ABSENT BUT IN THE GARAGE W/ PAY,-,-,-,-,-,-,2,-,-,,0,,,,,,0,,,,,,,,,,0,,905,-,-,,-,,,,,,,#N/A,0,0,0,0
45348,,,T,STA ROSA,GMA,PICK-UP>Rinascere to CB Plant - Regent NAIA,2T,DRY,Rinascere - CB Plant - Regent NAIA,45355,-,-,3,456,-,,560,,560,,,,0,,,,,,,,,,560,,906,-,456,7300,-,,,,,,,1250,,0,6050,0.828767123
45348,,DELIVER 2/27 HINDI UMABOT SINA SANTIAGO,-,-,-,DELIVER>NAIA T3 ( continuation NAQ8966),-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,907,-,-,,-,,,,,,,#N/A,0,0,0,0
45348,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,908,-,-,,-,,,,,,,0,0,0,0,0
45349,1,-,A,GMA,GMA,BF-MCK-BGC-NQ,4T,DRY,5938,45355,45355,YES,4,466,-,,560,,,,560,Permit,0,,,,,,,,,,560,45349,909,-,466,5750,Petron Masinag,45349,0.835416667,45.75,56.25005464,2573.44,0.447554783,1350,2573.44,0,1826.56,0.317662609
45349,,-,A,GMA,GMA,MEGA-HAMP-CAINTA-SL,4T,DRY,5935,45355,45355,YES,4,466,-,,0,,,,,,0,,,,,,,,,,0,,910,-,466,5750,-,,,,,,,1350,0,0,4400,0.765217391
45349,1,-,A,GMA,BAGUIO,SMB-SESSION-CJH,4T,DRY,5934,45355,45356,YES,3,466,-,,0,,,,,,2000,2000,,,,,,,,,2000,45349,911,-,466,17800,Petron Masinag,45350,0.604166667,115.43,42.40561379,4894.88,0.274993258,3150,6894.88,2000,7755.12,0.435680899
45349,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,912,-,-,,Ram Fuel Pangasinan,45350,,35,57.14285714,2000,0,0,2000,0,-2000,0
45349,1,-,A,GMA,SUBIC-TARLAC,SUBIC-TARLAC,2T,COMBI,9907 / 5937,45355,45356,YES,2,466,-,,0,,,,,,1650,1500,,,,,,,150,CUSTOM,1650,45349,913,-,466,15800,Petron Masinag,45349,0.93125,80.43,37.31120229,3000.94,0.189932911,1650,4500.94,1650,9499.06,0.601206329
45349,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,914,-,-,,Planet Gas Dinalupihan,45349,,27.08,55.39143279,1500,0,0,1500,0,-1500,0
45349,1,-,A,GMA,BAGUIO,SMB-SESSION-CJH,2T,FROZEN,9905,45355,45355,YES,3,466,-,,0,,,,,,2000,2000,,,,,,,,,2000,,915,-,466,17800,Petron Masinag,45350,0.604861111,101.86,36.92204987,3760.88,0.211285393,2800,5760.88,2000,9239.12,0.519051685
45349,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,916,-,-,,Ram Fuel Pangasinan,45350,,35,57.14285714,2000,0,0,2000,0,-2000,0
45349,,-,A,GMA,GMA,LS-LS-DEW-MD-UST-UST,2T,FROZEN,9908,45355,45355,YES,3,466,-,,0,,,,,,0,,,,,,,,,,0,,917,-,466,5800,-,,,,,,,1200,0,0,4600,0.793103448
45349,,,A,GMA,GMA,F2>STA LUCIA-HAMPTON-BUTING-CAINTA-EASTWOOD,2T,FROZEN,9910,45355,45356,YES,5,466,-,,350,,,,350,PERMIT,0,,,,,,,,,,350,45349,918,-,466,5800,-,,,,,,,1200,0,0,4600,0.793103448
45349,1,-,R,STA ROSA,TARLAC,TARLAC>FIGARO,2T,FROZEN,2845091,45349,45349,YES,1,-,9339,8579,0,,,,,,0,,,,,,,,,,0,,919,-,9339,,Petron Masinag,45349,0.493055556,54.26,56.25138223,3052.2,0,1500,3052.2,0,-4552.2,0
45349,1,-,R,STA ROSA,TARLAC,TARLAC>FIGARO,2T,FROZEN,2845091,45349,45349,YES,1,-,9339,8579,0,,,,,,0,,,,,,,,,,0,,920,-,9339,,Petron Masinag,45349,0.525694444,69.11,56.25003617,3887.44,0,1500,3887.44,0,-5387.44,0
45349,,Bill to Minalin 2/23,T,GMA,LAGUNA,FREEZER>PULL-OUT SHOPWISE COMMONWEALTH-SW CIRCUIT DELIVER TO STA ROSA,2T,DRY,-,45355,-,-,,455,-,,0,,,,,,0,,,,,,,,,,0,,921,-,455,3800,-,,,,,,,1250,,0,2550,0.671052632
45349,,-,T,CAVITE,LAGUNA,Camel - Taza Mia San Pablo Laguna,2T,DRY,TAAR 100029,45355,-,-,,457,-,,767,,767,,,,0,,,,,,,,,,767,,922,-,457,7800,-,,,,,,,1250,,0,6550,0.83974359
45349,1,-,P,CAVITE,LAGUNA,Puregold Binan Laguna ,4T,DRY,2846642,45350,45350,YES,1,-,9355,,0,,,,,,0,,,,,,,,,,0,,923,-,9355,,Petron Masinag,45349,0.968055556,56.01,56.24995537,3150.56,0,1400,3150.56,0,-4550.56,0
45349,,-,R,STA ROSA,GMA,7-11 MERV. PASAY/ UNCLE JOHN'S GLACIER,2T,FROZEN,2845090,45351,45351,YES,2,-,9340,8579,0,,,,,,0,,,,,,,,,,0,,924,-,9340,,-,,,,,,,1250,0,0,-1250,0
45349,1,CONTINUATION OF DELIVERY,N,GMA,GMA,CALAPAN MINDORO ,2T,COMBI,-,45351,-,-,,-,-,,159,,159,,,,7385,2500,,,,,,,4885,CUSTOM/STICKER CAL./MONTENEGRO,7544,45349,925,-,-,,Petron Masinag,45349,0.986805556,47.29,56.25290759,2660.2,0,1200,,7385,-11245.2,0
45349,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,926,-,-,,-,,,,,,,0,0,0,0,0
45350,,-,A,GMA,GMA,WP-ARA-TM-UPT,4T,DRY,5940,45355,45355,YES,4,467,-,,50,,,50,,,0,,,,,,,,,,50,,927,-,467,5750,-,,,,,,,1350,0,0,4400,0.765217391
45350,1,-,A,GMA,LAGUNA,SB-SW-CARMONA-BIN-NB,4T,DRY,5942,45355,45356,YES,5,467,-,,0,,,,,,0,,,,,,,,,,0,,928,-,467,7800,Petron Masinag,45350,0.802777778,70.45,56.24698368,3962.6,0.508025641,1400,3962.6,0,2437.4,0.312487179
45350,,NO TRIP SCHEDULE,A,GMA,CAMAYA,CAMAYA,2T,COMBI,-,-,-,-,1,-,-,,0,,,,,,0,,,,,,,,,,0,,929,-,-,12700,-,,,,,,,0,0,0,12700,1
45350,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,930,-,-,0,-,,,,,,,0,0,0,0,0
45350,1,-,A,GMA,GMA,C5-BBW-SCAPE-T3-T3,2T,FROZEN,9911,45355,45355,YES,5,467,-,,0,,,,,,0,,,,,,,,,,0,,931,-,467,5800,Petron Masinag,45350,0.820138889,39.81,56.2499372,2239.31,0.386087931,1200,2239.31,0,2360.69,0.407015517
45350,1,-,N,GMA,ZAMBALES,SUBIC-IBA-,2T,COMBI,-,45351,-,-,6,-,-,,150,,,150,,,1250,1000,,,,,,,250,GATEPASS/CUSTOM,1400,45350,932,-,-,12500,Petron Masinag,45350,0.9625,47.43,56.24920936,2667.9,0.213432,1575,,1250,7007.1,0.560568
45350,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,933,-,-,0,-,,,,,,,0,0,0,0,0
45350,1,-,R,STA ROSA,GMA,PASAY-MAKATI-TAGUIG>S&R-711,2T,FROZEN,2845096,45351,45351,YES,4,-,9340,8679,0,,,,,,0,,,,,,,,,,0,,934,-,9340,,Petron Masinag,45350,0.834722222,52.59,56.15497243,2953.19,0,1250,2953.19,0,-4203.19,0
45350,1,-,P,CAVITE,PAMPANGA,SFDO>KAREILA,4T,DRY,2847752,45351,45351,YES,1,-,9346,,0,,,,,,0,,,,,,,,,,0,,935,-,9346,,Petron Masinag,45350,0.529166667,57.29,56.24995636,3222.56,0,1550,3222.56,0,-4772.56,0
45350,1,-,A,GMA,GMA,F2> CIRCUIT-MEGA-PP=EME-GH,2T,FROZEN,9913,45355,45355,YES,5,467,-,,0,,,,,,0,,,,,,,,,,0,,936,-,467,,Petron Masinag,45350,0.035416667,45.54,56.24505929,2561.4,0,1200,2561.4,0,-3761.4,0
45350,,-,T,STA ROSA,GMA,Inggo's Grill - Robinsons Ermita - Robinsons No Brand Ermita - SVI Manila - Tiong Bahru ,2T,FROZEN,4100009342/4100009343/4100009344/2100001848/4100009345,45355,-,-,,459,-,,724,,724,,,,1500,1500,,,,,,,,,2224,45350,937,-,459,6216,-,,,,,,,1250,1500,1500,3466,0.557593308
45350,,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,938,,,,Petron Sta Rosa,45350,0.924305556,25.15,,1500,,,1500,,,
45350,1,-,T,GMA,GMA,UP Tech-Nasegoreng-Clearmart-Orange Bucket-Mamang Pizzeria-Sincerity Binondo,2T,DRY,UP Tech-Nasegoreng-Clearmart-Orange Bucket-Mamang Pizzeria-Sincerity Binondo,45355,-,-,,458,-,,786,,336,350,100,Permit,0,,,,,,,,,,786,,939,-,458,8300,Petron Masinag,45350,0.827083333,26.19,56.24665903,1473.1,0.177481928,1200,,0,5626.9,0.677939759
45350,,3PM - 7 PM,-,-,-,REPAIR>TXG397>STARTER RELAY-SHIFT COUPLING,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,940,-,-,,-,,,,,,,#N/A,0,0,0,0
45350,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,941,-,-,,-,,,,,,,0,0,0,0,0
45350,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,942,-,-,,-,,,,,,,0,0,0,0,0
45351,1,-,A,GMA,GMA,LP-AW-WG-BIC-BIC,4T,DRY,5945,45356,45357,YES,5,468,-,,40,,,,40,Permit,100,,,,,,,,100,ROAD USER,140,45351,943,-,468,5750,Petron MAsinag,45351,0.80625,33.61,56.24992562,1890.56,0.328793043,1350,1890.56,100,2409.44,0.419033043
45351,1,-,A,GMA,BULACAN,NLEX-BOC-DD-VERTIS,4T,DRY,5943,45356,45356,YES,4,468,-,,0,,,,,,0,,,,,,,,,,0,,944,-,468,7700,Petron MAsinag,45351,0.841666667,55.78,56.25008964,3137.63,0.407484416,1400,3137.63,0,3162.37,0.410697403
45351,1,-,A,GMA,BATANGAS,SLEX CALTEX-LIPA,2T,COMBI,9920/5944,45356,45356,YES,2,468,-,,0,,,,,,0,,,,,,,,,,0,,945,-,468,8800,Petron MAsinag,45351,0.770833333,52.52,56.25,2954.25,0.335710227,1300,2954.25,0,4545.75,0.5165625
45351,1,-,A,GMA,PAMPANGA,CLARK-VISTA-MEGA CALTEX,4T,COMBI,9917/5947,45356,45356,YES,3,468,-,,0,,,,,,0,,,,,,,,,,0,,946,-,468,10500,Petron Masinag,45351,0.838194444,55.13,56.24995465,3101.06,0.295339048,1450,3101.06,0,5948.94,0.566565714
45351,1,-,A,GMA,BULACAN,NLEX-BOC-DD-TRI-VERTIS,2T,FROZEN,9915,45356,45356,YES,5,468,-,,50,,,50,,,0,,,,,,,,,,50,45351,947,-,468,7900,Petron MAsinag,45351,0.979166667,27.77,56.24990997,1562.06,0.197729114,1250,1562.06,0,5087.94,0.644043038
45351,,,,,,RESCUE NASIRAAN ANG CBP5034  3/5,,,,,,NO,,,,,,,,,,,,,,,,,,,,,,,948,,,,,,,,,,,,0,,,
45351,1,-,A,GMA,CAVITE,COM-SB-SW-CARMONA-NB,2T,FROZEN,9921,45356,45356,YES,5,468,-,,0,,,,,,0,,,,,,,,,,0,,949,-,468,7800,Petron Masinag,45351,0.701388889,30.26,56.25016523,1702.13,0.218221795,1250,1702.13,0,4847.87,0.621521795
45351,1,-,R,STA ROSA,GMA,PRNQ>MLA>UNCLE JOHN-LANDEERS PACO,2T,FROZEN,2848805,45352,45352,YES,2,-,9340,8579,0,,,,,,0,,,,,,,,,,0,,950,-,9340,,Petron Masinag,45351,0.6,53.3,56.2532833,2998.3,0,1250,2998.3,0,-4248.3,0
45351,1,-,R,STA ROSA,GMA,MKNA>ANGEL'S,2T,FROZEN,2848807,45352,45352,YES,,-,9340,8579,0,,,,,,0,,,,,,,,,,0,,951,-,9340,,Petron Masinag,45351,0.604166667,57.09,56.24627781,3211.1,0,1250,3211.1,0,-4461.1,0
45351,1,-,P,CAVITE,BULACAN,HUMABON MEY. / SPO HUMABON MEY. BULACAN ,4T,DRY,2848252,45352,45352,YES,1,-,9346,,172,,172,,,,0,,,,,,,,,,172,45351,952,-,9346,,Petron Masinag,45351,0.790972222,33.92,56.25,1908,0,1450,1908,0,-3358,0
45351,1,-,A,GMA,GMA,F2>LP-LP-BIC-BIC-GLO 2/5 OUTLET,2T,FROZEN,9918,45356,45356,YES,5,468,-,,0,,,,,,0,,,,,,,,,,0,,953,-,468,,Petron Masinag,45351,0.699305556,9.51,56.25026288,534.94,0,1200,534.94,0,-1734.94,0
45351,1,-,-,-,-,RESCUE>JOSHUA>BIC-BIC-GLO 3/5 OUTLET,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,954,-,-,,Petron Masinag,45351,0.604166667,57.09,56.24627781,3211.1,0,250,3211.1,0,-3461.1,0
45351,,-,-,-,-,ABSENT,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,955,-,-,,-,,,,,,,#N/A,0,0,0,0
45351,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,956,-,-,,-,,,,,,,0,0,0,0,0
45351,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,957,-,-,,-,,,,,,,0,0,0,0,0
45351,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,958,-,-,,-,,,,,,,0,0,0,0,0
45352,1,-,A,GMA,GMA,EW-CAINTA-CAINTA-SL,4T,DRY,5948,45356,45357,YES,4,470,-,,350,,,,350,Permit,0,,,,,,,,,,350,45352,959,-,470,5750,Petron Masinag,45352,0.558333333,24.61,56.24989842,1384.31,0.240749565,1350,1384.31,0,3015.69,0.524467826
45352,1,-,A,GMA,GMA,SHAW-PP-EME-GH,4T,DRY,5949,45356,45357,YES,4,470,-,,0,,,,,,0,,,,,,,,,,0,,960,-,470,5750,Petron Masinag,45352,0.609722222,26.46,56.25018896,1488.38,0.258848696,1350,1488.38,0,2911.62,0.506368696
45352,,NO TRIP SCHEDULE,A,GMA,DAGUPAN,DAGUPAN,2T,COMBI,-,-,-,-,1,-,-,,0,,,,,,0,,,,,,,,,,0,,961,-,-,13800,-,,,,,,,0,0,0,13800,1
45352,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,962,-,-,,-,,,,,,,0,0,0,0,0
45352,,-,A,GMA,BAGUIO,SMB-SESSION-CJH,2T,FROZEN,9922,45357,45357,YES,3,470,-,,0,,,,,,2000,2000,,,,,,,,,2000,45352,963,-,470,17800,-,,,,,,,2800,2000,2000,13000,0.730337079
45352,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,964,-,-,,-,,,,,,,0,0,0,0,0
45352,1,-,A,GMA,GMA,LS-LS-DEW-MD-UST-UST,2T,FROZEN,9924,45356,45357,YES,5,470,-,,0,,,,,,0,,,,,,,,,,0,,965,-,470,5800,Petron Masinag,45352,0.557638889,28.49,56.24991225,1602.56,0.276303448,1200,1602.56,0,2997.44,0.5168
45352,1,-,A,GMA,GMA,BUT-BGC-LS-LS,4T,DRY,5950,45356,45357,YES,4,470,-,,560,,,,560,Permit,0,,,,,,,,,,560,45352,966,-,470,5750,Petron Masinag,45352,0.659722222,36.57,56.24993164,2057.06,0.357749565,1350,2057.06,0,2342.94,0.407467826
45352,1,-,A,GMA,CAVITE,PICK-UP BATINO TO SHELL ACIENDA SILANG CAVITE,4T,DRY,AN SP4,45355,45365,YES,1,471,-,,0,,,,,,0,,,,,,,,,,0,,967,-,471,10000,Petron Masinag,45352,0.860416667,46.77,56.24994655,2630.81,0.263081,1400,2630.81,0,5969.19,0.596919
45352,1,-,R,STA ROSA,GMA,MAKATI> S&R CIRCUIT-S&R WM-S&R GLO,2T,FROZEN,2849791,45356,45356,YES,,-,9340,8579,30,,,30,,,0,,,,,,,,,,30,45352,968,-,9340,,Petron Masinag,45352,0.600694444,60.64,56.25,3411,0,1250,3411,0,-4661,0
45352,1,-,R,STA ROSA,GMA,7-11 ORENSE KTCH/ CMSTAR INC. TAG,2T,FROZEN,2849769,45357,45357,YES,2,-,9340,8579,0,,,,,,0,,,,,,,,,,0,,969,-,9340,,Petron Masinag,45352,0.518055556,50.98,56.25009808,2867.63,0,1250,2867.63,0,-4117.63,0
45352,,-,-,-,-,GARAHE>CHANGE OIL CBP5034>LINIS GARAHE,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,970,-,-,,-,,,,,,,500,0,0,-500,0
45352,,SANDALI LANG,-,-,-,REPAIR>CBP5034>CHANGE OIL,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,971,-,-,,-,,,,,,,#N/A,0,0,0,0
45352,,-,-,-,-,ABSENT  ,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,972,-,-,,-,,,,,,,#N/A,0,0,0,0
45352,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,973,-,-,,-,,,,,,,0,0,0,0,0
45353,1,-,R,STA ROSA,GMA,GLACIER DC/AM BUSI PARK/1700 PARANAQU,2T,FROZEN,2850576,45357,45357,YES,1,-,9341,8574,0,,,,,,0,,,,,,,,,,0,,974,-,9341,,Petron Masinag,45353,0.378472222,45.24,56.25,2544.75,0,1250,2544.75,0,-3794.75,0
45353,1,-,R,STA ROSA,GMA,711 GAR. KIT MAKATI,2T,FROZEN,2849768,45357,45357,YES,1,-,9340,8579,0,,,,,,0,,,,,,,,,,0,,975,-,9340,,Petron Masinag,45353,0.606944444,42.28,56.25,2378.25,0,1250,2378.25,0,-3628.25,0
45353,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,976,-,-,,-,,,,,,,500,0,0,-500,0
45353,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,977,-,-,,-,,,,,,,0,0,0,0,0
45353,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,978,-,-,,-,,,,,,,0,0,0,0,0
45353,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,979,-,-,,-,,,,,,,0,0,0,0,0
45353,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,980,-,-,,-,,,,,,,0,0,0,0,0
45353,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,981,-,-,,-,,,,,,,0,0,0,0,0
45353,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,982,-,-,,-,,,,,,,0,0,0,0,0
45353,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,983,-,-,,-,,,,,,,0,0,0,0,0
45353,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,984,-,-,,-,,,,,,,0,0,0,0,0
45353,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,985,-,-,,-,,,,,,,0,0,0,0,0
45353,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,986,-,-,,-,,,,,,,0,0,0,0,0
45353,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,987,-,-,,-,,,,,,,0,0,0,0,0
45353,,-,-,-,-,-,-,-,-,-,-,-,,-,-,,0,,,,,,0,,,,,,,,,,0,,988,-,-,,-,,,,,,,0,0,0,0,0
45354,,-,A,GMA,GMA,BAN-VIS-VIS-KATIP,4T,DRY,5954,45357,45357,YES,4,472,-,,0,,,,,,0,,,,,,,,,,0,,989,-,472,5750,-,,,,,,,1350,0,0,4400,0.765217391
45354,1,-,A,GMA,LAGUNA,IMUS B-LS DASMA-SILANG-NUV,4T,DRY,5956,45357,45357,YES,5,472,-,,0,,,,,,0,,,,,,,,,,0,,990,-,472,7800,Petron Masinag,45354,0.679166667,42.45,57.57832744,2444.2,0.313358974,1400,2444.2,0,3955.8,0.507153846
45354,1,-,A,GMA,GMA,C5-BBW-SCAPE-T3-T3,4T,DRY,5953,45357,45357,YES,5,472,-,,0,,,,,,69,,,,,,,69,,,69,45354,991,-,472,5750,Petron Masinag,45354,0.758333333,28.75,56.25008696,1617.19,0.281250435,1350,1617.19,69,2713.81,0.471966957
